Match type,Repository,Repository external URL,File path,File URL,Path matches [path [start end]],Chunk matches [line [start end]]
path,github.com/certtools/intelmq,https://sourcegraph.com/github.com/certtools/intelmq,intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat.license,https://sourcegraph.com/github.com/certtools/intelmq/-/blob/intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat.license,"[intelmq/tests/bots/experts/domain_suffix/public_suffix_list.dat.license, [[41, 63]]]",
path,github.com/virtualmin/virtualmin-gpl,https://sourcegraph.com/github.com/virtualmin/virtualmin-gpl,public_suffix_list.dat,https://sourcegraph.com/github.com/virtualmin/virtualmin-gpl/-/blob/public_suffix_list.dat,"[public_suffix_list.dat, [[0, 22]]]",
path,github.com/OpenIndiana/oi-userland,https://sourcegraph.com/github.com/OpenIndiana/oi-userland,components/perl/Mozilla-PublicSuffix/files/public_suffix_list.dat,https://sourcegraph.com/github.com/OpenIndiana/oi-userland/-/blob/components/perl/Mozilla-PublicSuffix/files/public_suffix_list.dat,"[components/perl/Mozilla-PublicSuffix/files/public_suffix_list.dat, [[43, 65]]]",
path,github.com/rockdaboot/wget2,https://sourcegraph.com/github.com/rockdaboot/wget2,unit-tests/files/public_suffix_list.dat,https://sourcegraph.com/github.com/rockdaboot/wget2/-/blob/unit-tests/files/public_suffix_list.dat,"[unit-tests/files/public_suffix_list.dat, [[17, 39]]]",
path,github.com/Jackarain/proxy,https://sourcegraph.com/github.com/Jackarain/proxy,third_party/boost/libs/url/example/suffix_list/public_suffix_list.dat,https://sourcegraph.com/github.com/Jackarain/proxy/-/blob/third_party/boost/libs/url/example/suffix_list/public_suffix_list.dat,"[third_party/boost/libs/url/example/suffix_list/public_suffix_list.dat, [[47, 69]]]",
path,github.com/Tencent/TencentKona-17,https://sourcegraph.com/github.com/Tencent/TencentKona-17,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/Tencent/TencentKona-17/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/sajjadium/ctf-archives,https://sourcegraph.com/github.com/sajjadium/ctf-archives,ctfs/perfectblue/pbctf/2020/BabyJHeap/jheap/deploy/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/sajjadium/ctf-archives/-/blob/ctfs/perfectblue/pbctf/2020/BabyJHeap/jheap/deploy/lib/security/public_suffix_list.dat,"[ctfs/perfectblue/pbctf/2020/BabyJHeap/jheap/deploy/lib/security/public_suffix_list.dat, [[64, 86]]]",
path,github.com/openjdk/jdk11u,https://sourcegraph.com/github.com/openjdk/jdk11u,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/jdk11u/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/nabeelio/phpvms,https://sourcegraph.com/github.com/nabeelio/phpvms,resources/tld/public_suffix_list.dat,https://sourcegraph.com/github.com/nabeelio/phpvms/-/blob/resources/tld/public_suffix_list.dat,"[resources/tld/public_suffix_list.dat, [[14, 36]]]",
path,github.com/Souma-Sumire/FFXIVChnTextPatch-Souma,https://sourcegraph.com/github.com/Souma-Sumire/FFXIVChnTextPatch-Souma,jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/Souma-Sumire/FFXIVChnTextPatch-Souma/-/blob/jre/lib/security/public_suffix_list.dat,"[jre/lib/security/public_suffix_list.dat, [[17, 39]]]",
path,github.com/SpaceExplorationTechnologies/starlink-wifi-gen2,https://sourcegraph.com/github.com/SpaceExplorationTechnologies/starlink-wifi-gen2,openwrt/package/feed/packages/net/ddns-scripts/files/public_suffix_list.dat,https://sourcegraph.com/github.com/SpaceExplorationTechnologies/starlink-wifi-gen2/-/blob/openwrt/package/feed/packages/net/ddns-scripts/files/public_suffix_list.dat,"[openwrt/package/feed/packages/net/ddns-scripts/files/public_suffix_list.dat, [[53, 75]]]",
path,github.com/openjdk/zgc,https://sourcegraph.com/github.com/openjdk/zgc,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/zgc/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/dsa28s/android-studio-apple-m1,https://sourcegraph.com/github.com/dsa28s/android-studio-apple-m1,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/dsa28s/android-studio-apple-m1/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/openjdk/valhalla,https://sourcegraph.com/github.com/openjdk/valhalla,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/valhalla/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/adoptium/jdk,https://sourcegraph.com/github.com/adoptium/jdk,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/adoptium/jdk/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/RetGal/Dayon,https://sourcegraph.com/github.com/RetGal/Dayon,resources/jrex/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/RetGal/Dayon/-/blob/resources/jrex/lib/security/public_suffix_list.dat,"[resources/jrex/lib/security/public_suffix_list.dat, [[28, 50]]]",
path,github.com/bitwarden/ios,https://sourcegraph.com/github.com/bitwarden/ios,BitwardenShared/Core/Platform/Utilities/Resources/public_suffix_list.dat,https://sourcegraph.com/github.com/bitwarden/ios/-/blob/BitwardenShared/Core/Platform/Utilities/Resources/public_suffix_list.dat,"[BitwardenShared/Core/Platform/Utilities/Resources/public_suffix_list.dat, [[50, 72]]]",
path,github.com/tcltk/tcl,https://sourcegraph.com/github.com/tcltk/tcl,library/cookiejar/public_suffix_list.dat.gz,https://sourcegraph.com/github.com/tcltk/tcl/-/blob/library/cookiejar/public_suffix_list.dat.gz,"[library/cookiejar/public_suffix_list.dat.gz, [[18, 40]]]",
path,github.com/Nesvilab/FragPipe,https://sourcegraph.com/github.com/Nesvilab/FragPipe,jre/OpenJDK17U-jre_x64_windows_hotspot_17.0.10_7/jre/lib/security/public_suffix_list.dat,https://sourcegraph.com/github.com/Nesvilab/FragPipe/-/blob/jre/OpenJDK17U-jre_x64_windows_hotspot_17.0.10_7/jre/lib/security/public_suffix_list.dat,"[jre/OpenJDK17U-jre_x64_windows_hotspot_17.0.10_7/jre/lib/security/public_suffix_list.dat, [[66, 88]]]",
path,github.com/corretto/corretto-11,https://sourcegraph.com/github.com/corretto/corretto-11,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/corretto/corretto-11/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/dragonwell-project/dragonwell11,https://sourcegraph.com/github.com/dragonwell-project/dragonwell11,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/dragonwell-project/dragonwell11/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/kagisearch/smallweb,https://sourcegraph.com/github.com/kagisearch/smallweb,app/public_suffix_list.dat,https://sourcegraph.com/github.com/kagisearch/smallweb/-/blob/app/public_suffix_list.dat,"[app/public_suffix_list.dat, [[4, 26]]]",
path,github.com/Keeper-Security/Commander,https://sourcegraph.com/github.com/Keeper-Security/Commander,public_suffix_list.dat,https://sourcegraph.com/github.com/Keeper-Security/Commander/-/blob/public_suffix_list.dat,"[public_suffix_list.dat, [[0, 22]]]",
path,github.com/firewalla/firewalla,https://sourcegraph.com/github.com/firewalla/firewalla,vendor_lib/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/firewalla/firewalla/-/blob/vendor_lib/publicsuffixlist/public_suffix_list.dat,"[vendor_lib/publicsuffixlist/public_suffix_list.dat, [[28, 50]]]",
path,github.com/openjdk/wakefield,https://sourcegraph.com/github.com/openjdk/wakefield,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/wakefield/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/alkacon/opencms-core,https://sourcegraph.com/github.com/alkacon/opencms-core,src/org/opencms/letsencrypt/public_suffix_list.dat,https://sourcegraph.com/github.com/alkacon/opencms-core/-/blob/src/org/opencms/letsencrypt/public_suffix_list.dat,"[src/org/opencms/letsencrypt/public_suffix_list.dat, [[28, 50]]]",
path,github.com/knu/ruby-domain_name,https://sourcegraph.com/github.com/knu/ruby-domain_name,data/public_suffix_list.dat,https://sourcegraph.com/github.com/knu/ruby-domain_name/-/blob/data/public_suffix_list.dat,"[data/public_suffix_list.dat, [[5, 27]]]",
path,github.com/dragonwell-project/dragonwell17,https://sourcegraph.com/github.com/dragonwell-project/dragonwell17,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/dragonwell-project/dragonwell17/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/corretto/corretto-21,https://sourcegraph.com/github.com/corretto/corretto-21,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/corretto/corretto-21/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/Tencent/TencentKona-11,https://sourcegraph.com/github.com/Tencent/TencentKona-11,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/Tencent/TencentKona-11/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/openjdk/amber,https://sourcegraph.com/github.com/openjdk/amber,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/amber/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/openjdk/aarch64-port,https://sourcegraph.com/github.com/openjdk/aarch64-port,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/aarch64-port/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/bitwarden/mobile,https://sourcegraph.com/github.com/bitwarden/mobile,src/Core/Resources/public_suffix_list.dat,https://sourcegraph.com/github.com/bitwarden/mobile/-/blob/src/Core/Resources/public_suffix_list.dat,"[src/Core/Resources/public_suffix_list.dat, [[19, 41]]]",
path,github.com/corretto/corretto-jdk,https://sourcegraph.com/github.com/corretto/corretto-jdk,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/corretto/corretto-jdk/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/fgont/ipv6toolkit,https://sourcegraph.com/github.com/fgont/ipv6toolkit,data/public_suffix_list.dat,https://sourcegraph.com/github.com/fgont/ipv6toolkit/-/blob/data/public_suffix_list.dat,"[data/public_suffix_list.dat, [[5, 27]]]",
path,github.com/openjdk/panama-foreign,https://sourcegraph.com/github.com/openjdk/panama-foreign,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/panama-foreign/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/corretto/corretto-17,https://sourcegraph.com/github.com/corretto/corretto-17,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/corretto/corretto-17/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/hoprnet/hoprnet,https://sourcegraph.com/github.com/hoprnet/hoprnet,vendor/cargo/isahc-0.9.14/src/cookies/psl/list/public_suffix_list.dat,https://sourcegraph.com/github.com/hoprnet/hoprnet/-/blob/vendor/cargo/isahc-0.9.14/src/cookies/psl/list/public_suffix_list.dat,"[vendor/cargo/isahc-0.9.14/src/cookies/psl/list/public_suffix_list.dat, [[47, 69]]]",
path,github.com/openjdk/shenandoah,https://sourcegraph.com/github.com/openjdk/shenandoah,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/shenandoah/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/apple/openjdk,https://sourcegraph.com/github.com/apple/openjdk,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/apple/openjdk/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/internetstandards/Internet.nl,https://sourcegraph.com/github.com/internetstandards/Internet.nl,docker/integration-tests/www/static/list/public_suffix_list.dat,https://sourcegraph.com/github.com/internetstandards/Internet.nl/-/blob/docker/integration-tests/www/static/list/public_suffix_list.dat,"[docker/integration-tests/www/static/list/public_suffix_list.dat, [[41, 63]]]",
path,github.com/openjdk/crac,https://sourcegraph.com/github.com/openjdk/crac,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/crac/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
path,github.com/nager/Nager.PublicSuffix,https://sourcegraph.com/github.com/nager/Nager.PublicSuffix,src/Nager.PublicSuffix.UnitTest/public_suffix_list.dat,https://sourcegraph.com/github.com/nager/Nager.PublicSuffix/-/blob/src/Nager.PublicSuffix.UnitTest/public_suffix_list.dat,"[src/Nager.PublicSuffix.UnitTest/public_suffix_list.dat, [[32, 54]]]",
path,github.com/chenghanpeng/jdk11u,https://sourcegraph.com/github.com/chenghanpeng/jdk11u,make/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/chenghanpeng/jdk11u/-/blob/make/data/publicsuffixlist/public_suffix_list.dat,"[make/data/publicsuffixlist/public_suffix_list.dat, [[27, 49]]]",
path,github.com/openjdk/mobile,https://sourcegraph.com/github.com/openjdk/mobile,src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,https://sourcegraph.com/github.com/openjdk/mobile/-/blob/src/java.base/share/data/publicsuffixlist/public_suffix_list.dat,"[src/java.base/share/data/publicsuffixlist/public_suffix_list.dat, [[42, 64]]]",
